,matchID,fullTimeMS,timeStamp,blueChampionKill,blueFirstBlood,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidGrubKill,blueRiftHeraldKill,blueBaronKill,blueTowerKill,blueInhibitorKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,blueWin,redChampionKill,redFirstBlood,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidGrubKill,redRiftHeraldKill,redBaronKill,redTowerKill,redInhibitorKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,redWin
1503000,VN2_612063623,1754576,1620000,34,True,2,1,0,0,1,0,0,0,3,1,1,7,0,61182,694,186,74,True,0,False,2,0,1,0,1,0,0,0,3,1,1,5,0,56715,676,193,70,False
1503004,VN2_612013917,2061674,1620000,27,False,0,0,0,0,0,0,0,0,5,1,1,2,0,53024,582,160,71,True,0,True,3,0,0,1,1,1,0,0,5,1,1,4,0,55308,541,149,68,False
1503007,VN2_611331245,1901227,1620000,17,False,1,0,0,0,1,0,0,0,3,1,1,6,0,54548,756,234,72,False,0,True,3,0,1,1,1,0,0,0,3,1,1,0,0,48107,663,121,68,True
1503008,VN2_611293798,1642460,1620000,21,False,2,1,0,1,0,0,0,0,4,0,1,9,3,58149,709,218,72,True,0,True,2,1,1,0,0,0,0,0,4,0,1,4,0,48577,693,141,66,False
1503010,VN2_611241883,1794214,1620000,40,False,3,0,1,0,2,0,0,0,5,1,1,6,0,62369,651,196,74,True,0,True,1,1,0,0,0,0,0,0,5,1,1,5,0,58114,704,158,71,False
1503012,VN2_611120669,1641405,1620000,27,True,3,0,0,1,1,0,1,0,4,0,1,7,1,58472,669,176,72,True,0,False,0,0,0,0,0,0,0,0,4,0,1,3,0,50632,638,175,66,False
1503013,VN2_611111899,1663052,1620000,30,True,3,0,0,1,0,2,0,0,4,1,1,8,1,60869,709,235,74,True,0,False,1,0,0,0,0,0,1,0,4,1,1,1,0,47098,651,148,68,False
1503014,VN2_611106412,1943110,1620000,32,False,2,2,0,0,0,0,0,0,4,1,1,8,1,58894,680,170,71,True,0,True,2,0,1,0,0,1,0,0,4,1,1,3,0,54656,647,156,71,False
1503018,VN2_610404376,2168724,1620000,26,True,1,0,0,0,0,0,1,0,3,1,1,8,1,55882,593,181,71,True,0,False,3,0,0,1,1,0,1,0,3,1,1,2,0,51978,590,130,68,False
1503019,VN2_610340191,1912994,1620000,24,True,1,1,0,0,0,0,0,0,2,1,0,6,0,55456,684,189,69,False,0,False,3,1,0,0,1,1,0,0,2,1,0,4,0,52041,634,161,69,True
1503020,VN2_610314683,1673693,1620000,25,True,1,0,0,0,1,0,0,0,3,1,0,1,0,50394,597,137,67,False,0,False,3,0,0,1,1,0,1,0,3,1,0,5,1,57733,652,228,73,True
1503024,VN2_609589509,1777101,1620000,35,True,2,0,0,1,0,1,0,0,4,1,1,6,0,58944,579,186,68,True,0,False,1,0,0,0,1,0,0,0,4,1,1,3,0,51895,575,147,67,False
1503026,VN2_609539914,1760638,1620000,32,True,2,0,1,0,0,0,1,0,3,1,1,7,1,60715,634,224,72,True,0,False,2,0,1,1,0,0,0,0,3,1,1,4,0,56932,647,133,70,False
1503029,VN2_609441722,2010359,1620000,33,False,2,1,0,1,0,0,0,0,2,0,1,9,2,60798,679,171,73,True,0,True,1,0,0,0,0,1,0,0,2,0,1,4,0,54336,657,161,69,False
1503032,VN2_609354248,1800306,1620000,40,False,3,0,0,1,1,1,0,0,5,0,0,3,0,55801,591,155,70,False,0,True,1,0,0,0,1,0,0,0,5,0,0,7,0,59262,606,144,70,True
1503033,VN2_609341448,1752888,1620000,40,True,4,1,2,0,0,0,1,0,4,1,1,9,2,63953,678,210,74,True,0,False,0,0,0,0,0,0,0,0,4,1,1,1,0,54350,648,144,73,False
1503034,VN2_609313171,1713279,1620000,19,False,0,0,0,0,0,0,0,0,6,0,0,6,0,52040,654,175,64,False,0,True,4,1,0,1,2,0,0,0,6,0,0,4,1,54444,622,170,71,True
1503042,VN2_607848121,2391261,1620000,27,True,3,0,0,0,2,1,0,0,6,1,1,7,1,58780,688,235,73,False,0,False,1,0,0,0,0,0,1,0,6,1,1,2,0,52136,586,116,68,True
1503045,VN2_607763182,2245703,1620000,23,False,2,0,0,0,0,1,1,0,5,0,1,0,0,52395,704,172,73,True,0,True,2,2,0,0,0,0,0,0,5,0,1,7,1,56202,731,204,73,False
1503047,VN2_607718047,1963071,1620000,37,True,0,0,0,0,0,0,0,0,4,0,1,6,1,59906,639,151,71,True,0,False,3,0,0,1,1,1,0,0,4,0,1,3,0,57081,612,178,69,False
1503048,VN2_607658371,2114611,1620000,31,True,0,0,0,0,0,0,0,0,3,1,0,5,0,55162,603,177,67,False,0,False,3,1,1,1,0,0,0,0,3,1,0,3,0,56844,683,171,71,True
1503053,VN2_614145275,1665658,1620000,19,False,1,0,0,0,0,1,0,0,6,0,0,3,0,47754,596,146,66,False,0,True,3,0,0,1,1,1,0,0,6,0,0,9,2,60710,651,199,74,True
1503056,VN2_614037616,1766502,1620000,17,False,1,0,0,1,0,0,0,0,1,0,1,8,2,54091,696,173,72,True,0,True,3,1,0,1,0,1,0,0,1,0,1,5,0,53548,707,177,71,False
1503057,VN2_614015792,1692246,1620000,35,True,1,0,0,0,0,1,0,0,1,1,1,7,1,57805,614,126,70,False,0,False,3,1,0,0,0,0,2,0,1,1,1,5,0,54622,619,225,71,True
1503061,VN2_613991229,1780532,1620000,31,False,3,1,0,0,0,1,1,0,3,0,1,7,1,61219,758,250,76,True,0,True,1,0,0,0,0,0,1,0,3,0,1,1,0,51439,683,116,72,False
1503064,VN2_613965615,2192390,1620000,28,True,2,0,0,0,0,1,1,0,4,1,0,3,0,53793,640,164,70,False,0,False,2,1,0,0,0,1,0,0,4,1,0,6,0,57781,647,171,74,True
1503066,VN2_613942543,1942701,1620000,25,True,1,0,1,0,0,0,0,0,3,1,0,3,0,46831,513,115,62,False,0,False,3,0,1,1,0,0,1,0,3,1,0,4,0,52474,553,177,66,True
1503067,VN2_613913171,1696825,1620000,34,True,0,0,0,0,0,0,0,0,3,1,1,4,0,57453,564,189,71,True,0,False,3,1,0,1,0,1,0,0,3,1,1,2,0,54491,640,157,68,False
1503068,VN2_613769660,1765945,1620000,29,False,2,0,0,1,0,0,1,0,3,1,1,4,0,57196,660,168,73,True,0,True,2,0,0,0,2,0,0,0,3,1,1,3,0,50091,646,181,68,False
1503072,VN2_612985848,2049369,1620000,25,True,0,0,0,0,0,0,0,0,3,1,0,3,0,51391,650,162,69,False,0,False,4,2,0,0,1,1,0,0,3,1,0,5,0,56884,744,205,75,True
