,matchID,fullTimeMS,timeStamp,blueChampionKill,blueFirstBlood,blueDragonKill,blueDragonHextechKill,blueDragonChemtechKill,blueDragonFireKill,blueDragonAirKill,blueDragonEarthKill,blueDragonWaterKill,blueDragonElderKill,blueVoidGrubKill,blueRiftHeraldKill,blueBaronKill,blueTowerKill,blueInhibitorKill,blueTotalGold,blueMinionsKilled,blueJungleMinionsKilled,blueAvgPlayerLevel,blueWin,redChampionKill,redFirstBlood,redDragonKill,redDragonHextechKill,redDragonChemtechKill,redDragonFireKill,redDragonAirKill,redDragonEarthKill,redDragonWaterKill,redDragonElderKill,redVoidGrubKill,redRiftHeraldKill,redBaronKill,redTowerKill,redInhibitorKill,redTotalGold,redMinionsKilled,redJungleMinionsKilled,redAvgPlayerLevel,redWin
101000,BR1_3010231647,1716350,686540,11,False,1,0,0,0,0,1,0,0,3,0,0,0,0,21982,273,61,41,True,7,True,0,0,0,0,0,0,0,0,0,0,0,0,0,19976,289,64,38,False
101003,BR1_3010159607,2166084,866433,14,True,1,1,0,0,0,0,0,0,5,0,0,2,0,31090,377,110,47,True,7,False,1,0,1,0,0,0,0,0,1,0,0,1,0,25481,353,81,45,False
101005,BR1_3010107919,2006710,802684,13,True,0,0,0,0,0,0,0,0,1,0,0,0,0,27024,358,77,46,True,7,False,2,0,1,0,1,0,0,0,2,0,0,0,0,24489,344,104,44,False
101007,BR1_3010077923,1808173,723269,13,True,0,0,0,0,0,0,0,0,4,0,0,0,0,23614,275,68,40,False,16,False,1,0,0,1,0,0,0,0,1,0,0,0,0,25344,291,88,44,True
101008,BR1_3009869844,2069506,827802,15,False,2,1,0,0,0,1,0,0,3,0,0,1,0,27455,351,86,46,False,10,True,0,0,0,0,0,0,0,0,3,0,0,0,0,25782,324,86,44,True
101009,BR1_3009853281,1739361,695744,4,False,0,0,0,0,0,0,0,0,6,0,0,0,0,20105,291,66,39,True,11,True,1,0,0,1,0,0,0,0,0,0,0,0,0,22774,309,81,41,False
101010,BR1_3009794753,1758568,703427,4,False,0,0,0,0,0,0,0,0,6,0,0,0,0,19557,282,84,41,False,8,True,2,1,0,0,1,0,0,0,0,0,0,0,0,22229,321,96,43,True
101013,BR1_3009736077,2210645,884258,8,True,1,1,0,0,0,0,0,0,1,0,0,0,0,25297,357,78,45,True,8,False,0,0,0,0,0,0,0,0,5,0,0,1,0,27237,379,122,48,False
101014,BR1_3009709609,1832577,733030,6,False,0,0,0,0,0,0,0,0,6,0,0,0,0,22459,312,87,42,False,8,True,1,0,0,0,0,1,0,0,0,0,0,0,0,24059,360,92,44,True
101015,BR1_3009674305,2095070,838028,9,False,0,0,0,0,0,0,0,0,2,0,0,0,0,23587,312,81,42,True,13,True,1,0,0,1,0,0,0,0,0,0,0,0,0,26288,346,70,44,False
101016,BR1_3009630067,2904817,1161926,23,True,0,0,0,0,0,0,0,0,0,0,0,3,0,39377,485,122,56,False,20,False,1,1,0,0,0,0,0,0,6,1,0,5,0,42032,485,134,56,True
101017,BR1_3009608065,2145355,858142,13,True,0,0,0,0,0,0,0,0,5,0,0,1,0,29785,357,114,49,True,9,False,1,0,1,0,0,0,0,0,1,0,0,0,0,25652,336,78,46,False
101019,BR1_3009395009,2282067,912826,13,False,1,0,0,0,1,0,0,0,5,0,0,1,0,31135,362,82,48,True,21,True,0,0,0,0,0,0,0,0,1,0,0,1,0,35993,390,97,52,False
101020,BR1_3009373216,1916860,766744,16,True,0,0,0,0,0,0,0,0,1,0,0,0,0,25452,271,77,41,True,12,False,0,0,0,0,0,0,0,0,5,0,0,0,0,22777,269,74,39,False
101024,BR1_3009290772,1971543,788617,9,False,0,0,0,0,0,0,0,0,5,0,0,0,0,25478,273,93,43,False,6,True,1,0,0,0,0,0,1,0,1,0,0,0,0,25131,344,81,45,True
101031,BR1_3008881477,2123573,849429,5,False,0,0,0,0,0,0,0,0,6,0,0,1,0,27487,399,100,48,False,10,True,1,0,0,0,1,0,0,0,0,0,0,0,0,27664,349,107,48,True
101032,BR1_3008785344,2339194,935677,14,False,1,0,0,0,1,0,0,0,1,0,0,0,0,29198,360,81,47,True,11,True,0,0,0,0,0,0,0,0,2,0,0,1,0,29510,415,100,47,False
101033,BR1_3008760979,1731876,692750,5,True,0,0,0,0,0,0,0,0,3,0,0,0,0,19488,268,69,37,False,10,False,0,0,0,0,0,0,0,0,0,0,0,0,0,21284,265,70,38,True
101035,BR1_3008744430,1732812,693124,12,False,1,1,0,0,0,0,0,0,0,0,0,0,0,23288,254,64,41,True,14,True,0,0,0,0,0,0,0,0,3,0,0,0,0,23150,265,62,39,False
101037,BR1_3008733013,2009970,803988,9,False,1,0,0,1,0,0,0,0,4,0,0,1,0,25125,338,97,45,True,14,True,1,0,0,0,1,0,0,0,2,0,0,0,0,25756,319,80,45,False
101039,BR1_3008393466,2008201,803280,16,False,0,0,0,0,0,0,0,0,5,0,0,0,0,30038,302,93,45,True,18,True,1,0,0,0,0,0,1,0,1,0,0,0,0,27927,318,58,44,False
101041,BR1_3008370917,2181375,872550,14,False,0,0,0,0,0,0,0,0,2,0,0,1,0,29113,345,92,47,False,10,True,1,0,0,0,1,0,0,0,4,0,0,1,0,26633,334,72,44,True
101044,BR1_3008250058,1864074,745629,10,True,0,0,0,0,0,0,0,0,6,0,0,1,0,25078,320,112,44,True,4,False,1,0,0,0,0,1,0,0,0,0,0,1,0,21282,318,80,41,False
101045,BR1_3008223015,2068088,827235,12,True,1,0,0,1,0,0,0,0,4,0,0,1,0,25903,275,66,41,False,18,False,0,0,0,0,0,0,0,0,2,0,0,0,0,27298,321,79,45,True
101047,BR1_3008163671,2386709,954683,17,True,1,0,0,1,0,0,0,0,4,1,0,1,0,31430,372,88,48,False,11,False,0,0,0,0,0,0,0,0,2,0,0,1,0,29683,342,101,47,True
101048,BR1_3008033639,1972643,789057,15,True,0,0,0,0,0,0,0,0,3,0,0,1,0,27591,325,56,43,True,14,False,1,0,0,1,0,0,0,0,1,0,0,0,0,26026,325,91,43,False
